GEOIDFQ,NAME,GEOTYPE,Year,Number of Sales,Median Sales Price,Median Sales Price MOE,Median Household Income (MSA),Median Household Income MOE (MSA),Sales Price to Income Index (MSA),Median Sales Price (2024 Dollars),"Median Household Income (MSA, 2024 Dollars)"
M100000US3941720,Lancaster,PLACE,2012,300,82000.0,5077.467462785291,53699,1282.0,1.527030298515801,112034.71345069994,73367.70826328215
M100000US3941720,Lancaster,PLACE,2013,312,89950.0,5321.152787124904,54079,1130.0,1.663307383642449,121122.4627291732,72820.25193919908
M100000US3941720,Lancaster,PLACE,2014,310,94000.0,5235.805145902302,56371,981.0,1.6675240815312837,124555.4795214923,74694.86102240472
M100000US3941720,Lancaster,PLACE,2015,378,110000.0,4936.118072991285,58192,1604.0,1.89029419851526,145583.60792685757,77016.37556799724
M100000US3941720,Lancaster,PLACE,2016,451,116400.0,4411.022668669449,60294,1005.0,1.930540352273858,152134.72773710766,78804.22056856676
M100000US3941720,Lancaster,PLACE,2017,490,119900.0,4630.3521731687215,63764,1469.0,1.8803713694247537,153440.4010280679,81601.11535574413
M100000US3941720,Lancaster,PLACE,2018,494,121750.0,4465.852104937056,64052,1189.0,1.9007993505276963,152093.0748645,80015.32345972037
M100000US3941720,Lancaster,PLACE,2019,540,141200.0,5027.774083803695,67207,1091.0,2.100971624979541,173251.21862495452,82462.42670061841
M100000US3941720,Lancaster,PLACE,2020,517,150000.0,5501.747342270063,66715,579.0,2.2483699317994454,181805.8351461105,80861.17527848508
M100000US3941720,Lancaster,PLACE,2021,666,175000.0,5593.246848070207,71839,1250.0,2.436002728323056,202589.12425729787,83164.57198582869
M100000US3941720,Lancaster,PLACE,2022,608,187648.5,6628.21232493109,75777,1639.0,2.4763252702007206,201135.36524747574,81223.32218140816
M100000US3941720,Lancaster,PLACE,2023,511,200000.0,6584.134997592562,77390,1550.0,2.584313218762114,205898.87824825567,79672.57093816253
M100000US3941720,Lancaster,PLACE,2024,603,234000.0,6634.881542433928,82938,1487.0,2.821384648773783,234000.0,82938.0
M100000US3941902,La Rue,PLACE,2020,12,92500.0,18113.774104763455,66715,579.0,1.3864947912763246,112113.59834010147,80861.17527848508
M100000US3941902,La Rue,PLACE,2023,11,125100.0,33951.223781508634,77390,1550.0,1.6164879183357024,128789.74834428393,79672.57093816253
M100000US3944086,Lithopolis,PLACE,2012,16,148450.0,17897.835829740347,53699,1282.0,2.7644835099350082,202823.81965556595,73367.70826328215
M100000US3944086,Lithopolis,PLACE,2013,17,157500.0,25313.022752410034,54079,1130.0,2.9124059246657668,212082.1331833772,72820.25193919908
M100000US3944086,Lithopolis,PLACE,2014,24,172695.05,18725.803659617995,56371,981.0,3.0635441982579694,228831.00812487327,74694.86102240472
M100000US3944086,Lithopolis,PLACE,2015,28,178450.0,18678.030483507657,58192,1604.0,3.066572724773165,236176.31667770667,77016.37556799724
M100000US3944086,Lithopolis,PLACE,2016,33,241505.0,18068.601220102275,60294,1005.0,4.00545659601287,315646.8850700188,78804.22056856676
M100000US3944086,Lithopolis,PLACE,2017,45,236130.0,9847.728978414498,63764,1469.0,3.7031867511448464,302184.16926403396,81601.11535574413
M100000US3944086,Lithopolis,PLACE,2018,46,242495.0,13517.437351009115,64052,1189.0,3.7859083244863547,302930.67917262367,80015.32345972037
M100000US3944086,Lithopolis,PLACE,2019,45,264000.0,23022.214330455226,67207,1091.0,3.928162245004241,323925.7911967988,82462.42670061841
M100000US3944086,Lithopolis,PLACE,2020,48,275000.0,20591.82595330551,66715,579.0,4.122011541632316,333310.6977678692,80861.17527848508
M100000US3944086,Lithopolis,PLACE,2021,45,325000.0,14945.331653265886,71839,1250.0,4.524005066885675,376236.94504926744,83164.57198582869
M100000US3944086,Lithopolis,PLACE,2022,56,378950.0,14645.962810011837,75777,1639.0,5.000857780065191,406186.2826536366,81223.32218140816
M100000US3944086,Lithopolis,PLACE,2023,63,396790.0,16821.28328093015,77390,1550.0,5.127148210363096,408493.07950062683,79672.57093816253
M100000US3944086,Lithopolis,PLACE,2024,67,391990.0,11230.200653404545,82938,1487.0,4.726301574670235,391990.0,82938.0
M100000US3944632,Logan,PLACE,2012,36,89500.0,13145.752422572903,53699,1282.0,1.666697703867856,122281.79090045909,73367.70826328215
M100000US3944632,Logan,PLACE,2013,37,99000.0,15749.294411674155,54079,1130.0,1.8306551526470534,133308.76942955138,72820.25193919908
M100000US3944632,Logan,PLACE,2014,45,83000.0,11589.25907356495,56371,981.0,1.4723882847563463,109979.83830089215,74694.86102240472
M100000US3944632,Logan,PLACE,2015,71,85500.0,10186.700124520474,58192,1604.0,1.46927412702777,113158.16797951201,77016.37556799724
M100000US3944632,Logan,PLACE,2016,50,88200.0,13475.978250838782,60294,1005.0,1.4628321225992635,115277.34524409706,78804.22056856676
M100000US3944632,Logan,PLACE,2017,66,96827.5,13815.724515902995,63764,1469.0,1.518529264161596,123913.68165592363,81601.11535574413
M100000US3944632,Logan,PLACE,2018,80,106500.0,9337.079415415485,64052,1189.0,1.6627115468681697,133042.4022428686,80015.32345972037
M100000US3944632,Logan,PLACE,2019,76,116500.0,9482.957471235122,67207,1091.0,1.733450384632553,142944.52528192068,82462.42670061841
M100000US3944632,Logan,PLACE,2020,90,144000.0,12316.522876405448,66715,579.0,2.1584351345274677,174533.60174026608,80861.17527848508
M100000US3944632,Logan,PLACE,2021,98,139950.0,10595.649916451977,71839,1250.0,1.9481061818789238,162013.41679890762,83164.57198582869
M100000US3944632,Logan,PLACE,2022,85,170000.0,16025.04000536704,75777,1639.0,2.243424785884899,182218.41417368577,81223.32218140816
M100000US3944632,Logan,PLACE,2023,78,168450.0,19172.8264746886,77390,1550.0,2.1766378085023903,173418.33020459334,79672.57093816253
M100000US3944632,Logan,PLACE,2024,90,188950.0,23434.770970959078,82938,1487.0,2.278207817888061,188950.0,82938.0
M100000US3944674,London,PLACE,2012,92,101500.0,8351.512161924951,53699,1282.0,1.890165552431144,138677.1148200737,73367.70826328215
M100000US3944674,London,PLACE,2013,101,100000.0,9018.21593016709,54079,1130.0,1.8491466188354075,134655.32265611252,72820.25193919908
M100000US3944674,London,PLACE,2014,111,110000.0,7499.622759626959,56371,981.0,1.9513579677493746,145756.41220600164,74694.86102240472
M100000US3944674,London,PLACE,2015,121,116917.5,8082.510421754191,58192,1604.0,2.009167926862799,154738.83163443973,77016.37556799724
M100000US3944674,London,PLACE,2016,143,123000.0,8392.247748047103,60294,1005.0,2.040003980495572,160760.92363972717,78804.22056856676
M100000US3944674,London,PLACE,2017,163,130000.0,7863.451079226933,63764,1469.0,2.0387679568408505,166365.73922976502,81601.11535574413
M100000US3944674,London,PLACE,2018,156,137500.0,7952.7297583475,64052,1189.0,2.1466933116842566,171768.3597032341,80015.32345972037
M100000US3944674,London,PLACE,2019,136,145000.0,9004.664160759894,67207,1091.0,2.157513354263693,177913.7868315751,82462.42670061841
M100000US3944674,London,PLACE,2020,170,168000.0,8744.213395956074,66715,579.0,2.5181743236153786,203622.53536364375,80861.17527848508
M100000US3944674,London,PLACE,2021,149,200000.0,10908.69492189122,71839,1250.0,2.784003118083492,231530.42772262613,83164.57198582869
M100000US3944674,London,PLACE,2022,157,224500.0,11981.075048115488,75777,1639.0,2.9626403790068228,240635.49401172032,81223.32218140816
M100000US3944674,London,PLACE,2023,114,248500.0,12979.32262155537,77390,1550.0,3.2110091743119265,255829.35622345767,79672.57093816253
M100000US3944674,London,PLACE,2024,121,250000.0,12560.145539852283,82938,1487.0,3.0142998384335287,250000.0,82938.0
M100000US3947474,Marble Cliff,PLACE,2012,12,477500.0,122257.67363762036,53699,1282.0,8.8921581407475,652397.2643013321,73367.70826328215
M100000US3947474,Marble Cliff,PLACE,2014,13,222700.0,110341.34373722544,56371,981.0,3.9506129037980524,295090.48180251423,74694.86102240472
M100000US3947474,Marble Cliff,PLACE,2015,12,525000.0,113685.57307565029,58192,1604.0,9.021858674731922,694830.8560145475,77016.37556799724
M100000US3947474,Marble Cliff,PLACE,2018,11,579000.0,147827.48200929968,64052,1189.0,9.039530381564978,723300.9474048913,80015.32345972037
M100000US3947474,Marble Cliff,PLACE,2020,16,438450.0,117592.54801649445,66715,579.0,6.5719853106497785,531418.456132081,80861.17527848508
M100000US3947474,Marble Cliff,PLACE,2021,14,587500.0,204829.89352351474,71839,1250.0,8.178009159370259,680120.6314352143,83164.57198582869
M100000US3947474,Marble Cliff,PLACE,2022,12,271000.0,131649.0311897273,75777,1639.0,3.5762830410282804,290477.58965334616,81223.32218140816
M100000US3947754,Marion,PLACE,2012,260,42750.0,4268.338136420517,53699,1282.0,0.7961042105067133,58408.341463627105,73367.70826328215
M100000US3947754,Marion,PLACE,2013,262,48500.0,5557.009839569966,54079,1130.0,0.8968361101351726,65307.831488214564,72820.25193919908
M100000US3947754,Marion,PLACE,2014,273,63000.0,5831.633191807677,56371,981.0,1.1175959269837328,83478.67244525548,74694.86102240472
M100000US3947754,Marion,PLACE,2015,292,52000.0,5870.407087569506,58192,1604.0,0.8935936211163047,68821.34192905994,77016.37556799724
M100000US3947754,Marion,PLACE,2016,339,68500.0,5439.900470393853,60294,1005.0,1.1360997777556638,89529.45747415701,78804.22056856676
M100000US3947754,Marion,PLACE,2017,331,74900.0,4814.854928370168,63764,1469.0,1.1746439997490747,95852.26052545692,81601.11535574413
M100000US3947754,Marion,PLACE,2018,427,76800.0,5011.954706543705,64052,1189.0,1.1990257915443703,95940.43654697003,80015.32345972037
M100000US3947754,Marion,PLACE,2019,400,80000.0,5924.906977762432,67207,1091.0,1.1903521954558305,98159.33066569662,82462.42670061841
M100000US3947754,Marion,PLACE,2020,483,95000.0,4940.329243581439,66715,579.0,1.4239676234729821,115143.69559253665,80861.17527848508
M100000US3947754,Marion,PLACE,2021,442,117000.0,5580.854413939361,71839,1250.0,1.628641824078843,135445.30021773628,83164.57198582869
M100000US3947754,Marion,PLACE,2022,401,118000.0,6527.098321356321,75777,1639.0,1.5572007337318712,126481.01689702895,81223.32218140816
M100000US3947754,Marion,PLACE,2023,360,134000.0,6309.314677131526,77390,1550.0,1.7314898565706163,137952.2484263313,79672.57093816253
M100000US3947754,Marion,PLACE,2024,398,147250.0,6491.460531854202,82938,1487.0,1.7754226048373485,147250.0,82938.0
M100000US3948160,Marysville,PLACE,2012,283,144000.0,5418.234458736904,53699,1282.0,2.6816141827594553,196743.88703537552,73367.70826328215
M100000US3948160,Marysville,PLACE,2013,338,157750.0,5387.995332972005,54079,1130.0,2.9170287912128554,212418.77149001748,72820.25193919908
M100000US3948160,Marysville,PLACE,2014,346,160000.0,5362.467673652458,56371,981.0,2.8383388621809087,212009.32684509328,74694.86102240472
M100000US3948160,Marysville,PLACE,2015,384,174900.0,5111.072853949807,58192,1604.0,3.005567775639263,231477.93660370354,77016.37556799724
M100000US3948160,Marysville,PLACE,2016,416,185000.0,5577.613397073691,60294,1005.0,3.068298669851063,241794.88514918316,78804.22056856676
M100000US3948160,Marysville,PLACE,2017,465,209000.0,5113.419779845377,63764,1469.0,3.2777115613825982,267464.9192232376,81601.11535574413
M100000US3948160,Marysville,PLACE,2018,413,215000.0,6380.803500925254,64052,1189.0,3.356647723724474,268583.2533541479,80015.32345972037
M100000US3948160,Marysville,PLACE,2019,419,232000.0,6321.25314591159,67207,1091.0,3.4520213668219086,284662.0589305202,82462.42670061841
M100000US3948160,Marysville,PLACE,2020,475,257000.0,6138.680567114819,66715,579.0,3.8522071498163832,311493.997550336,80861.17527848508
M100000US3948160,Marysville,PLACE,2021,520,299450.0,6624.49704111768,71839,1250.0,4.168348668550509,346658.932907702,83164.57198582869
M100000US3948160,Marysville,PLACE,2022,392,325000.0,8437.426210991447,75777,1639.0,4.2889003259564245,348358.73297910515,81223.32218140816
M100000US3948160,Marysville,PLACE,2023,361,329000.0,10588.483243102573,77390,1550.0,4.251195244863678,338703.6547183806,79672.57093816253
M100000US3948160,Marysville,PLACE,2024,389,355000.0,9503.32656429378,82938,1487.0,4.280305770575611,355000.0,82938.0
M100000US3950218,Milford Center,PLACE,2013,11,57413.0,24278.28055937643,54079,1130.0,1.0616505482719725,77309.66039655388,72820.25193919908
M100000US3950218,Milford Center,PLACE,2014,11,111000.0,25013.854079814933,56371,981.0,1.9690975856380053,147081.47049878348,74694.86102240472
M100000US3950218,Milford Center,PLACE,2015,15,99900.0,22516.963266882212,58192,1604.0,1.7167308221061315,132216.38574448245,77016.37556799724
M100000US3950218,Milford Center,PLACE,2016,19,128000.0,14169.624593513761,60294,1005.0,2.1229309715726274,167295.92053565104,78804.22056856676
M100000US3950218,Milford Center,PLACE,2019,12,142450.0,28406.215835081704,67207,1091.0,2.1195708780335383,174784.95816660603,82462.42670061841
M100000US3950218,Milford Center,PLACE,2020,13,175000.0,23817.12058038988,66715,579.0,2.6230982537660195,212106.80767046224,80861.17527848508
M100000US3950218,Milford Center,PLACE,2021,18,207500.0,24606.743440239632,71839,1250.0,2.8884032350116233,240212.8187622246,83164.57198582869
M100000US3950400,Millersport,PLACE,2012,12,95000.0,28196.72181103664,53699,1282.0,1.7691204677926964,129796.31436361579,73367.70826328215
M100000US3950400,Millersport,PLACE,2015,15,102000.0,27664.78365697501,58192,1604.0,1.7528182568050592,134995.70916854066,77016.37556799724
M100000US3950400,Millersport,PLACE,2016,15,93900.0,23124.744800804372,60294,1005.0,1.5573688924271072,122727.24170545026,78804.22056856676
M100000US3950400,Millersport,PLACE,2017,20,128000.0,26677.494229547374,63764,1469.0,2.007402295966376,163806.26631853788,81601.11535574413
M100000US3950400,Millersport,PLACE,2018,15,161000.0,18741.763800016186,64052,1189.0,2.5135827140448384,201125.13390705956,80015.32345972037
M100000US3950400,Millersport,PLACE,2019,17,185000.0,29872.254950344275,67207,1091.0,2.752689451991608,226993.45216442342,82462.42670061841
M100000US3950400,Millersport,PLACE,2020,13,152000.0,29891.716518045007,66715,579.0,2.278348197556771,184229.91294805863,80861.17527848508
M100000US3950400,Millersport,PLACE,2021,16,238450.0,39846.48410679184,71839,1250.0,3.3192277175350435,276042.152452301,83164.57198582869
M100000US3950400,Millersport,PLACE,2022,19,244000.0,29954.006979102058,75777,1639.0,3.219974398564208,261537.01799046664,81223.32218140816
M100000US3950400,Millersport,PLACE,2024,13,247500.0,71031.42751055579,82938,1487.0,2.9841568400491933,247500.0,82938.0
M100000US3950862,Minerva Park,PLACE,2012,27,119900.0,11507.072010915048,53699,1282.0,2.232816253561519,163816.61149681616,73367.70826328215
M100000US3950862,Minerva Park,PLACE,2013,43,139900.0,9650.593832689885,54079,1130.0,2.586956119750735,188382.7963959014,72820.25193919908
M100000US3950862,Minerva Park,PLACE,2014,34,150750.0,11403.291109666456,56371,981.0,2.674247396711075,199752.53763686132,74694.86102240472
M100000US3950862,Minerva Park,PLACE,2015,34,154250.0,11638.987946838795,58192,1604.0,2.6507080010998076,204147.922933798,77016.37556799724
M100000US3950862,Minerva Park,PLACE,2016,31,177000.0,13122.246145385578,60294,1005.0,2.9356154841277737,231338.89011570497,78804.22056856676
M100000US3950862,Minerva Park,PLACE,2017,62,226400.0,12584.02779541465,63764,1469.0,3.5505928109905276,289732.33355091384,81601.11535574413
M100000US3950862,Minerva Park,PLACE,2018,74,251125.5,10873.143365012726,64052,1189.0,3.920650409042653,313712.11065203283,80015.32345972037
M100000US3950862,Minerva Park,PLACE,2019,60,275000.0,12253.510593713352,67207,1091.0,4.0918356718794175,337422.6991633321,82462.42670061841
M100000US3950862,Minerva Park,PLACE,2020,50,298450.0,14603.204316290268,66715,579.0,4.473506707636963,361733.00999571115,80861.17527848508
M100000US3950862,Minerva Park,PLACE,2021,43,299777.0,14528.870805401499,71839,1250.0,4.1729005136485755,347037.4851570285,83164.57198582869
M100000US3950862,Minerva Park,PLACE,2022,44,309500.0,19624.61098129505,75777,1639.0,4.0843527719492725,331744.7010985632,81223.32218140816
M100000US3950862,Minerva Park,PLACE,2023,34,365000.0,18405.763229919536,77390,1550.0,4.716371624240858,375765.45280306664,79672.57093816253
M100000US3950862,Minerva Park,PLACE,2024,26,414500.0,24515.03878380307,82938,1487.0,4.99770913212279,414500.0,82938.0
M100000US3952738,Mount Gilead,PLACE,2012,29,70324.0,15219.20246044183,53699,1282.0,1.3095960818637218,96082.06327691492,73367.70826328215
M100000US3952738,Mount Gilead,PLACE,2013,54,78750.0,8815.781606777298,54079,1130.0,1.4562029623328834,106041.0665916886,72820.25193919908
M100000US3952738,Mount Gilead,PLACE,2014,41,81000.0,10891.904434821457,56371,981.0,1.436909048979085,107329.72171532847,74694.86102240472
M100000US3952738,Mount Gilead,PLACE,2015,65,84000.0,12867.772986644752,58192,1604.0,1.4434973879571076,111172.9369623276,77016.37556799724
M100000US3952738,Mount Gilead,PLACE,2016,59,105000.0,13267.477296091394,60294,1005.0,1.741466812618171,137234.93481440126,78804.22056856676
M100000US3952738,Mount Gilead,PLACE,2017,52,115000.0,14400.480997020413,63764,1469.0,1.803525500282291,147169.69239556137,81601.11535574413
M100000US3952738,Mount Gilead,PLACE,2018,47,104900.0,15078.187922017836,64052,1189.0,1.637731842877662,131043.64314814005,80015.32345972037
M100000US3952738,Mount Gilead,PLACE,2019,49,120000.0,11873.859073459587,67207,1091.0,1.7855282931837457,147238.9959985449,82462.42670061841
M100000US3952738,Mount Gilead,PLACE,2020,56,135000.0,13126.428722126422,66715,579.0,2.0235329386195007,163625.25163149944,80861.17527848508
M100000US3952738,Mount Gilead,PLACE,2021,47,155000.0,15428.131454917946,71839,1250.0,2.1576024165147065,179436.08148503525,83164.57198582869
M100000US3952738,Mount Gilead,PLACE,2022,40,153750.0,20260.960538194206,75777,1639.0,2.0289797695870777,164800.47752473052,81223.32218140816
M100000US3952738,Mount Gilead,PLACE,2023,25,181000.0,24270.922169583053,77390,1550.0,2.338803462979713,186338.4848146714,79672.57093816253
M100000US3952738,Mount Gilead,PLACE,2024,36,194000.0,26860.567632751157,82938,1487.0,2.339096674624418,194000.0,82938.0
M100000US3953046,Mount Sterling,PLACE,2012,19,85000.0,10947.689884553152,53699,1282.0,1.582897260656623,116133.54443060361,73367.70826328215
M100000US3953046,Mount Sterling,PLACE,2013,14,58950.0,16632.84695420453,54079,1130.0,1.0900719318034726,79379.31270577833,72820.25193919908
M100000US3953046,Mount Sterling,PLACE,2014,21,83900.0,15345.250620893816,56371,981.0,1.488353940856114,111172.3907643958,74694.86102240472
M100000US3953046,Mount Sterling,PLACE,2015,34,81000.0,11347.404511241168,58192,1604.0,1.3919439098157822,107202.47492795876,77016.37556799724
M100000US3953046,Mount Sterling,PLACE,2016,27,120000.0,18367.31354447337,60294,1005.0,1.9902477858493381,156839.92550217285,78804.22056856676
M100000US3953046,Mount Sterling,PLACE,2017,35,113000.0,14772.771797744035,63764,1469.0,1.7721598394078164,144610.2194843342,81601.11535574413
M100000US3953046,Mount Sterling,PLACE,2018,30,118000.0,10767.14783708373,64052,1189.0,1.8422531692999438,147408.48323622998,80015.32345972037
M100000US3953046,Mount Sterling,PLACE,2019,27,125090.0,16667.84891681319,67207,1091.0,1.861264451619623,153484.38341214985,82462.42670061841
M100000US3953046,Mount Sterling,PLACE,2020,35,153900.0,16905.530988387145,66715,579.0,2.306827550026231,186532.78685990936,80861.17527848508
M100000US3953046,Mount Sterling,PLACE,2021,27,175000.0,18043.52721566751,71839,1250.0,2.436002728323056,202589.12425729787,83164.57198582869
M100000US3953046,Mount Sterling,PLACE,2022,39,215000.0,20002.66499363648,75777,1639.0,2.8372725233250193,230452.70027848496,81223.32218140816
M100000US3953046,Mount Sterling,PLACE,2023,45,247700.0,19875.048039999303,77390,1550.0,3.200671921436878,255005.76071046464,79672.57093816253
M100000US3953046,Mount Sterling,PLACE,2024,24,235000.0,26063.938317437027,82938,1487.0,2.8334418481275168,235000.0,82938.0
M100000US3953102,Mount Vernon,PLACE,2012,58,91375.0,15954.366142068475,53699,1282.0,1.7016145552058697,124843.56026289887,73367.70826328215
M100000US3953102,Mount Vernon,PLACE,2013,76,99200.0,10547.476688464616,54079,1130.0,1.8343534458847242,133578.0800748636,72820.25193919908
M100000US3953102,Mount Vernon,PLACE,2014,79,112500.0,11781.385550720022,56371,981.0,1.9957070124709513,149069.0579379562,74694.86102240472
M100000US3953102,Mount Vernon,PLACE,2015,91,114500.0,9386.888582222788,58192,1604.0,1.9676244157272478,151539.30097841084,77016.37556799724
M100000US3953102,Mount Vernon,PLACE,2016,139,104700.0,10370.248938276003,60294,1005.0,1.7364911931535476,136842.8350006458,78804.22056856676
M100000US3953102,Mount Vernon,PLACE,2017,146,109950.0,7093.904724803084,63764,1469.0,1.7243272065742425,140707.0232947128,81601.11535574413
M100000US3953102,Mount Vernon,PLACE,2018,186,115000.0,8703.440546381737,64052,1189.0,1.7954162243177418,143660.809933614,80015.32345972037
M100000US3953102,Mount Vernon,PLACE,2019,175,125000.0,9064.863464166938,67207,1091.0,1.859925305399735,153373.95416515096,82462.42670061841
M100000US3953102,Mount Vernon,PLACE,2020,206,140450.0,8703.376818522402,66715,579.0,2.105223712808214,170230.86364180813,80861.17527848508
M100000US3953102,Mount Vernon,PLACE,2021,234,156250.0,7823.05403636104,71839,1250.0,2.1750024360027282,180883.14665830167,83164.57198582869
M100000US3953102,Mount Vernon,PLACE,2022,206,165000.0,14466.979850545707,75777,1639.0,2.177441703947108,176859.0490509303,81223.32218140816
M100000US3953102,Mount Vernon,PLACE,2023,189,195000.0,11872.313015429207,77390,1550.0,2.519705388293061,200751.40629204927,79672.57093816253
M100000US3953102,Mount Vernon,PLACE,2024,173,205000.0,11846.233344668515,82938,1487.0,2.4717258675154934,205000.0,82938.0
M100000US3953970,New Albany,PLACE,2012,215,422500.0,32563.409656733336,53699,1282.0,7.867930501499097,577252.029669765,73367.70826328215
M100000US3953970,New Albany,PLACE,2013,241,451825.0,33467.11896133901,54079,1130.0,8.35490671055308,608406.4115909804,72820.25193919908
M100000US3953970,New Albany,PLACE,2014,243,450000.0,33805.79644571666,56371,981.0,7.982828049883805,596276.2317518248,74694.86102240472
M100000US3953970,New Albany,PLACE,2015,245,490000.0,32037.13120496714,58192,1604.0,8.420401429749793,648508.798946911,77016.37556799724
M100000US3953970,New Albany,PLACE,2016,258,511905.0,33096.572771278916,60294,1005.0,8.490148273460045,669059.5172015816,78804.22056856676
M100000US3953970,New Albany,PLACE,2017,264,569000.0,30837.712190909544,63764,1469.0,8.92353051878803,728170.0432441253,81601.11535574413
M100000US3953970,New Albany,PLACE,2018,253,530000.0,36253.68689329112,64052,1189.0,8.27452694685568,662088.9501288296,80015.32345972037
M100000US3953970,New Albany,PLACE,2019,241,585000.0,36476.31479436995,67207,1091.0,8.70445042927076,717790.1054929065,82462.42670061841
M100000US3953970,New Albany,PLACE,2020,248,623500.0,49062.21623988483,66715,579.0,9.345724349846362,755706.2547573326,80861.17527848508
M100000US3953970,New Albany,PLACE,2021,267,661000.0,39929.475447445184,71839,1250.0,9.201130305265941,765208.0636232793,83164.57198582869
M100000US3953970,New Albany,PLACE,2022,191,757000.0,70479.21925015129,75777,1639.0,9.98983860538158,811407.8795851773,81223.32218140816
M100000US3953970,New Albany,PLACE,2023,160,925000.0,96198.34567119658,77390,1550.0,11.952448636774777,952282.3118981825,79672.57093816253
M100000US3953970,New Albany,PLACE,2024,181,800000.0,67354.39799816725,82938,1487.0,9.645759482987291,800000.0,82938.0
M100000US3954040,Newark,PLACE,2012,479,88600.0,5205.2267139380865,53699,1282.0,1.6499376152256093,121052.14160648799,73367.70826328215
M100000US3954040,Newark,PLACE,2013,533,85000.0,5153.35921749077,54079,1130.0,1.5717746260100964,114457.02425769564,72820.25193919908
M100000US3954040,Newark,PLACE,2014,487,97500.0,5044.018230836074,56371,981.0,1.7296127441414912,129193.18354622873,74694.86102240472
M100000US3954040,Newark,PLACE,2015,647,104900.0,5132.514400023385,58192,1604.0,1.8026532856750068,138833.82246843053,77016.37556799724
M100000US3954040,Newark,PLACE,2016,720,107900.0,4536.145441137557,60294,1005.0,1.7895644674428632,141025.2330140371,78804.22056856676
M100000US3954040,Newark,PLACE,2017,685,112000.0,5074.727115070431,63764,1469.0,1.756477008970579,143330.48302872063,81601.11535574413
M100000US3954040,Newark,PLACE,2018,657,116000.0,4922.918712431179,64052,1189.0,1.811028539311809,144910.03436781932,80015.32345972037
M100000US3954040,Newark,PLACE,2019,723,134000.0,4802.462739226277,67207,1091.0,1.9938399273885161,164416.87886504183,82462.42670061841
M100000US3954040,Newark,PLACE,2020,698,151500.0,6099.168119709783,66715,579.0,2.27085363111744,183623.8934975716,80861.17527848508
M100000US3954040,Newark,PLACE,2021,827,165000.0,5375.370951522717,71839,1250.0,2.296802572418881,191012.60287116657,83164.57198582869
M100000US3954040,Newark,PLACE,2022,716,193000.0,6207.791117067934,75777,1639.0,2.5469469627987382,206871.4937383609,81223.32218140816
M100000US3954040,Newark,PLACE,2023,646,219450.0,6781.651364415425,77390,1550.0,2.8356376792867297,225922.54415789855,79672.57093816253
M100000US3954040,Newark,PLACE,2024,690,225000.0,6746.495105237445,82938,1487.0,2.712869854590176,225000.0,82938.0
M100000US3954726,New Holland,PLACE,2018,13,93500.0,28325.985521713,64052,1189.0,1.4597514519452945,116802.48459819918,80015.32345972037
M100000US3954726,New Holland,PLACE,2022,14,131500.0,18572.713441537526,75777,1639.0,1.7353550549639072,140951.3027284687,81223.32218140816
M100000US3954726,New Holland,PLACE,2023,11,145000.0,23767.11966236384,77390,1550.0,1.8736270836025326,149276.68672998538,79672.57093816253
M100000US3954866,New Lexington,PLACE,2015,16,76900.0,17211.398030381763,58192,1604.0,1.3214874896893043,101776.17681432134,77016.37556799724
M100000US3954866,New Lexington,PLACE,2016,21,72000.0,13387.119314543032,60294,1005.0,1.194148671509603,94103.95530130372,78804.22056856676
M100000US3954866,New Lexington,PLACE,2017,23,65000.0,15163.81496407971,63764,1469.0,1.0193839784204253,83182.86961488251,81601.11535574413
M100000US3954866,New Lexington,PLACE,2018,39,67500.0,14393.55886286355,64052,1189.0,1.053831262099544,84322.64930886037,80015.32345972037
M100000US3954866,New Lexington,PLACE,2019,31,83500.0,11970.505776852928,67207,1091.0,1.2424301040070231,102453.80138232083,82462.42670061841
M100000US3954866,New Lexington,PLACE,2020,28,105700.0,16294.263141281215,66715,579.0,1.5843513452746758,128112.5118329592,80861.17527848508
M100000US3954866,New Lexington,PLACE,2021,55,127500.0,10243.10370991094,71839,1250.0,1.7748019877782264,147600.64767317416,83164.57198582869
M100000US3954866,New Lexington,PLACE,2022,53,141900.0,10072.874124625898,75777,1639.0,1.8725998653945128,152098.78218380007,81223.32218140816
M100000US3954866,New Lexington,PLACE,2023,44,155272.5,15068.938105630088,77390,1550.0,2.0063638713012018,159852.1678640114,79672.57093816253
M100000US3954866,New Lexington,PLACE,2024,43,155000.0,17762.539767434482,82938,1487.0,1.8688658998287877,155000.0,82938.0
M100000US3957862,Obetz,PLACE,2012,53,77000.0,10382.971335178585,53699,1282.0,1.4339186949477645,105203.32848419386,73367.70826328215
M100000US3957862,Obetz,PLACE,2013,44,91500.0,10636.658445482375,54079,1130.0,1.691969156234398,123209.62023034295,72820.25193919908
M100000US3957862,Obetz,PLACE,2014,59,110000.0,9505.667337453886,56371,981.0,1.9513579677493746,145756.41220600164,74694.86102240472
M100000US3957862,Obetz,PLACE,2015,48,110500.0,9546.740196949399,58192,1604.0,1.8988864448721474,146245.35159925238,77016.37556799724
M100000US3957862,Obetz,PLACE,2016,73,124000.0,10888.193350451755,60294,1005.0,2.056589378710983,162067.92301891194,78804.22056856676
M100000US3957862,Obetz,PLACE,2017,69,147900.0,11864.105262512738,63764,1469.0,2.3194906216673985,189273.02178524804,81601.11535574413
M100000US3957862,Obetz,PLACE,2018,60,160450.0,9781.36722398459,64052,1189.0,2.5049959407981017,200438.06046824664,80015.32345972037
